CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Recommended_Action
CUST_14427,50,17.0,363.34000000000003,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14428,7,137.0,1224.06,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14431,303,17.0,470.36,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14432,10,219.5,2248.5,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14434,22,12.0,1372.8,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14436,99,9.0,89.06,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14437,328,5.0,63.0,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14438,306,9.0,131.9,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14439,320,32.0,2661.24,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14440,8,55.0,2357.6800000000003,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14441,1,51.0,1712.89,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14442,205,63.0,1589.82,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14443,54,93.0,1420.2,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14446,1,219.5,1010.35,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14447,19,70.0,1163.23,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14448,9,20.0,375.35,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14449,19,219.5,885.8,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14450,181,40.0,483.25,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14451,60,105.0,643.9,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14452,11,60.0,259.05,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14453,190,22.0,119.93,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14456,5,219.5,3017.28,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14457,311,4.0,113.64,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14459,155,37.0,1837.92,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14460,110,16.0,434.34,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14461,148,180.0,2103.06,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14462,66,219.5,1980.57,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14463,98,6.0,529.62,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14465,247,123.0,1038.44,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14466,29,72.0,2272.4,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14467,18,89.0,596.26,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14470,12,43.0,461.19,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14472,104,219.5,1852.67,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14473,74,7.0,234.34000000000003,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14474,46,29.0,547.66,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14475,72,42.0,925.85,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14476,257,17.0,193.0,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14477,20,10.0,1309.6,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14479,254,18.0,316.25,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14480,11,13.0,279.05,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14481,165,30.0,636.51,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14482,18,137.0,2022.81,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14483,282,9.0,137.1,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14484,50,14.0,321.92,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14485,39,46.0,162.8,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14487,27,140.0,1165.48,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14488,68,46.0,1064.28,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14489,207,30.0,463.38,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14491,175,17.0,340.93,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14493,7,120.0,2383.2400000000002,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14494,26,7.0,139.56,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14495,51,6.0,123.8,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14496,312,19.0,538.8100000000001,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14497,309,29.0,475.37,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14498,43,193.0,1957.32,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14499,26,190.0,808.44,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14500,88,7.0,356.85,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14501,184,10.0,251.21,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14502,20,219.5,2429.83,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14503,3,164.0,3543.26,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14504,47,107.0,673.26,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14505,17,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14506,17,219.5,1960.65,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14507,24,95.0,1367.88,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14508,22,55.0,268.05,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14511,11,68.0,1314.81,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14512,188,23.0,275.28,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14513,101,12.0,455.59000000000003,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14514,61,69.0,990.2,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14515,18,98.0,2076.89,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14517,33,18.0,330.45,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14518,64,16.0,174.37,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14520,2,4.0,270.6,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14522,24,17.0,974.54,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14523,108,12.0,241.09,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14524,32,197.0,1843.83,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14525,20,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14527,3,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14528,37,18.0,364.21999999999997,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14529,60,213.0,578.61,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14530,26,213.0,2862.11,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14532,236,64.0,932.85,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14533,25,62.0,1949.72,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14534,3,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14535,60,219.5,2854.84,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14536,260,18.0,170.95,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14537,58,10.0,355.56,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14538,65,19.0,388.25,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14539,16,32.0,537.48,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14540,10,71.0,952.66,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14541,59,105.0,1453.35,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14542,186,5.0,103.25,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14543,29,71.0,3599.73,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14544,24,111.0,2004.3,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14546,5,219.5,2573.93,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14547,4,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14548,151,4.0,652.8,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14549,311,56.0,289.24,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14550,11,47.0,757.37,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14551,18,10.0,186.23,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14552,152,57.0,164.22,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14553,19,113.0,859.27,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14554,10,203.0,2279.4900000000002,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14555,57,19.0,312.54,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14557,85,16.0,788.38,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14560,7,74.0,2237.77,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14561,76,69.0,1080.76,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14562,4,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14565,96,127.0,3099.12,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14566,111,4.0,1432.0,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14567,57,33.0,1530.3600000000001,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14569,1,12.0,227.39,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14570,281,29.0,218.06,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14572,3,219.5,2804.54,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14573,180,219.5,1639.82,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14576,328,1.0,35.400000000000006,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14577,13,123.0,859.71,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14578,3,24.0,168.63,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14581,17,17.0,138.6,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14582,41,6.0,114.11,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14583,6,219.5,986.96,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14584,169,98.0,1033.06,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14585,50,29.0,157.05,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14586,277,19.0,237.36,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14587,19,219.5,1580.29,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_14589,328,3.0,39.75,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14591,15,176.0,1320.21,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14592,35,158.0,557.94,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14593,22,151.0,617.15,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14594,7,52.0,363.33,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14595,20,102.0,1740.6,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_14597,11,47.0,866.24,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14598,44,50.0,221.97,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_14600,306,25.0,393.33000000000004,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_14601,11,7.0,213.96,0,Potential / Regular Customers,Send personalized offers to increase frequency.
